purchase_date,checkout_instances,cat_electronics,cat_home,cat_clothing,cat_books,avg_revenue_per_unit,units_sold,revenue,credit_instances,crypto_instances,paypal_instances,cash_instances,total_returns,churned,retained
2022-04-20,184,35,41,59,49,234.66304347826087,557,493280,80,20,59,25,80.000000000000000000,39,145
2020-08-18,222,39,37,63,83,262.77027027027026,682,582260,95,28,61,38,104.000000000000000000,54,168
2021-06-12,195,44,34,54,63,259.26666666666665,570,591884,70,23,62,40,77.000000000000000000,30,165
2021-07-15,208,39,46,77,46,253.51442307692307,625,540672,85,20,64,39,100.000000000000000000,35,173
2022-08-22,190,37,39,63,51,252.81578947368422,555,519733,68,19,63,40,68.000000000000000000,32,158
2023-07-21,191,30,38,67,56,238.33507853403142,564,520049,84,27,53,27,69.000000000000000000,40,151
2023-07-17,190,34,45,62,49,259.20526315789476,567,517006,70,19,65,36,79.000000000000000000,46,144
2021-04-22,167,45,34,41,47,240.25149700598803,457,444792,63,21,49,34,69.000000000000000000,29,138
2020-09-21,181,43,38,59,41,252.5414364640884,559,461007,95,13,45,28,77.000000000000000000,46,135
2021-07-28,189,34,43,64,48,245.23809523809524,594,545655,75,22,53,39,79.000000000000000000,41,148
2022-03-04,165,40,27,49,49,235.56363636363636,493,437933,59,18,58,30,72.000000000000000000,24,141
2022-11-05,169,27,33,64,45,266.3609467455621,492,453095,63,20,47,39,72.000000000000000000,36,133
2022-08-24,188,35,33,59,61,260.5159574468085,577,486126,84,17,52,35,65.000000000000000000,38,150
2023-06-25,183,32,36,47,68,251.6448087431694,541,509301,76,18,55,34,75.000000000000000000,36,147
2021-01-11,206,41,50,62,53,241.88349514563106,622,554873,77,30,60,39,99.000000000000000000,48,158
2021-02-13,195,37,36,58,64,248.25641025641025,608,574346,76,12,68,39,63.000000000000000000,41,154
2023-05-07,196,37,42,63,54,249.99489795918367,556,515694,90,15,56,35,80.000000000000000000,35,161
2023-03-03,173,37,40,49,47,248.52023121387282,528,451552,76,14,52,31,75.000000000000000000,39,134
2022-11-02,180,32,35,56,57,253.38333333333333,534,491298,84,19,52,25,68.000000000000000000,36,144
2021-02-03,171,29,38,49,55,239.5672514619883,501,474570,62,19,57,33,66.000000000000000000,45,126
2022-06-27,181,37,40,51,53,251.45303867403314,550,484041,70,22,48,41,76.000000000000000000,37,144
2022-01-12,171,33,40,59,39,240.94736842105263,530,476682,72,14,52,33,72.000000000000000000,26,145
2020-09-15,190,41,47,49,53,253.9,573,502864,73,19,52,46,74.000000000000000000,39,151
2020-03-04,199,42,38,61,58,257.79899497487435,592,540721,71,22,63,43,71.000000000000000000,44,155
2023-01-30,179,47,35,44,53,267.70949720670393,551,509160,73,19,51,36,73.000000000000000000,44,135
2020-01-01,216,45,49,57,65,250.03240740740742,663,585190,85,19,71,41,84.000000000000000000,43,173
2022-02-02,150,26,30,51,43,257.64666666666665,433,386647,68,17,41,24,51.000000000000000000,40,110
2023-01-16,196,51,41,54,50,280.5612244897959,582,582526,84,12,65,35,81.000000000000000000,52,144
2022-10-29,165,28,29,68,40,267.1090909090909,501,460875,64,25,41,35,73.000000000000000000,28,137
2020-10-31,175,41,34,50,50,264.18285714285713,494,479818,68,15,56,36,71.000000000000000000,40,135
2021-12-19,181,34,22,63,62,270.51381215469615,510,485094,72,15,44,50,77.000000000000000000,43,138
2022-05-17,173,46,37,41,49,265.0982658959538,505,481569,70,22,50,31,62.000000000000000000,33,140
2021-01-08,210,49,43,62,56,256.2,675,570430,71,23,64,52,80.000000000000000000,50,160
2021-02-23,176,31,29,57,59,251.5568181818182,520,465365,75,16,48,37,74.000000000000000000,34,142
2021-11-12,203,40,40,58,65,240.9704433497537,596,548963,71,19,69,44,71.000000000000000000,34,169
2023-09-09,188,31,40,56,61,256.75531914893617,577,526321,69,25,53,41,78.000000000000000000,39,149
2020-07-22,177,29,34,56,58,283.4237288135593,501,522812,68,10,66,33,70.000000000000000000,32,145
2021-09-01,161,33,33,49,46,262.9751552795031,500,441533,77,20,44,20,60.000000000000000000,31,130
2021-03-06,210,35,47,62,66,262.5809523809524,586,519284,78,26,69,37,90.000000000000000000,35,175
2022-10-13,169,34,33,51,51,256.28402366863907,507,457579,66,24,46,33,53.000000000000000000,37,132
2021-01-12,178,37,30,59,52,250.42134831460675,558,470642,68,20,58,32,70.000000000000000000,40,138
2020-05-29,192,39,36,59,58,262.5052083333333,594,520463,88,10,59,35,74.000000000000000000,35,157
2020-04-05,199,35,51,56,57,250.1356783919598,560,539378,76,17,61,45,80.000000000000000000,44,155
2021-01-02,194,38,39,52,65,270.5979381443299,586,536626,81,18,56,39,87.000000000000000000,39,155
2022-10-22,184,29,36,66,53,263.9130434782609,547,512078,84,19,44,37,71.000000000000000000,42,142
2022-04-28,170,34,32,55,49,257.5882352941176,505,472813,60,15,53,42,67.000000000000000000,37,133
2021-06-10,176,34,35,56,51,262.98295454545456,530,493929,68,19,55,34,74.000000000000000000,37,139
2023-08-12,192,43,34,59,56,249.5625,606,533860,69,18,58,47,76.000000000000000000,45,147
2022-07-06,195,45,36,55,59,259.04102564102567,610,502836,77,23,57,38,83.000000000000000000,51,144
2022-04-26,166,32,36,47,51,251.30722891566265,463,438640,71,13,46,36,66.000000000000000000,36,130
2021-06-23,187,32,36,61,58,266.3101604278075,560,544654,81,15,47,44,77.000000000000000000,39,148
2022-03-02,193,34,37,61,61,240.7461139896373,584,512629,67,27,63,36,71.000000000000000000,40,153
2023-01-09,180,34,37,50,59,250.36666666666667,524,473022,68,18,58,36,69.000000000000000000,33,147
2022-01-01,189,37,37,53,62,260.51851851851853,551,520624,82,18,53,36,60.000000000000000000,31,158
2021-05-02,170,29,24,60,57,262.82941176470587,508,463111,72,14,44,40,62.000000000000000000,22,148
2023-02-23,208,42,35,68,63,252.8653846153846,626,556218,82,23,60,43,96.000000000000000000,36,172
2020-04-08,175,30,37,52,56,253.2,548,475785,80,12,52,31,86.000000000000000000,36,139
2020-02-02,172,28,30,55,59,275.4244186046512,523,466833,67,19,59,27,69.000000000000000000,25,147
2022-09-19,165,43,26,51,45,252.25454545454545,531,428605,73,10,53,29,68.000000000000000000,24,141
2021-06-05,186,38,39,54,55,241.6451612903226,585,507543,66,17,60,43,71.000000000000000000,33,153
2022-04-05,179,28,37,65,49,252.0782122905028,562,521089,78,21,48,32,86.000000000000000000,35,144
2021-07-16,174,33,33,57,51,258.60919540229884,495,486138,61,19,58,36,71.000000000000000000,28,146
2020-10-21,202,44,38,52,68,256.5247524752475,595,521619,87,21,61,33,86.000000000000000000,45,157
2020-07-09,178,34,45,53,46,258.1685393258427,548,497394,76,12,56,34,66.000000000000000000,23,155
2023-01-15,188,32,38,65,53,261.06382978723406,532,524782,82,13,54,39,64.000000000000000000,46,142
2020-07-13,194,27,51,61,55,247.3762886597938,558,527785,59,24,72,39,76.000000000000000000,38,156
2020-08-14,196,39,45,50,62,257.1020408163265,577,539022,75,19,61,41,72.000000000000000000,30,166
2021-12-31,186,37,41,51,57,257.8709677419355,584,504914,72,20,54,40,69.000000000000000000,36,150
2022-09-04,181,36,30,65,50,250.29834254143645,509,494561,68,22,54,37,58.000000000000000000,34,147
2020-09-23,194,37,42,52,63,248.1958762886598,559,512784,80,13,71,30,82.000000000000000000,40,154
2021-11-04,201,33,32,63,73,261.14925373134326,589,534996,92,27,53,29,59.000000000000000000,46,155
2020-02-26,198,42,33,57,66,258.3787878787879,582,539882,74,17,58,49,82.000000000000000000,42,156
2023-02-20,204,26,36,77,65,273.4901960784314,608,533308,76,16,62,50,78.000000000000000000,36,168
2021-09-23,182,32,48,56,46,251.97252747252747,540,476402,84,17,47,34,72.000000000000000000,32,150
2023-08-11,185,37,37,57,54,249.9027027027027,579,523400,78,19,45,43,71.000000000000000000,45,140
2023-04-07,182,38,33,63,48,236.32967032967034,549,507413,88,16,54,24,75.000000000000000000,29,153
2022-02-17,197,39,47,59,52,255.45685279187816,548,554956,85,24,57,31,77.000000000000000000,40,157
2020-03-24,176,33,38,50,55,267.375,536,446695,75,17,49,35,78.000000000000000000,35,141
2022-07-12,163,22,37,61,43,253.9754601226994,503,435010,59,23,50,31,77.000000000000000000,35,128
2023-01-23,187,36,35,65,51,253.85026737967914,570,519017,74,16,67,30,77.000000000000000000,34,153
2021-01-14,184,43,39,61,41,254.16847826086956,554,483962,69,15,64,36,61.000000000000000000,33,151
2020-11-15,191,45,40,46,60,242.40837696335078,578,548197,70,23,65,33,81.000000000000000000,36,155
2021-08-17,209,40,35,68,66,269.00956937799043,661,580492,68,22,72,47,80.000000000000000000,34,175
2020-03-14,181,42,32,50,57,268.8674033149171,544,451888,81,15,52,33,71.000000000000000000,35,146
2021-03-04,195,36,36,55,68,260.4717948717949,573,528578,97,11,57,30,83.000000000000000000,46,149
2022-12-30,176,40,34,53,49,262.8693181818182,537,499489,73,11,58,34,69.000000000000000000,31,145
2023-06-27,168,41,34,43,50,261.9345238095238,502,462020,80,14,52,22,67.000000000000000000,22,146
2021-11-22,177,38,38,51,50,267.3050847457627,545,495354,73,17,52,35,68.000000000000000000,29,148
2023-08-16,162,34,32,43,53,247.20987654320987,477,437511,65,15,56,26,63.000000000000000000,28,134
2021-01-13,197,36,46,56,59,263.46700507614213,602,530460,73,24,54,46,69.000000000000000000,39,158
2020-08-30,167,38,33,45,51,258.64071856287427,510,432457,57,22,53,35,66.000000000000000000,34,133
2020-11-25,191,46,38,61,46,258.6178010471204,600,525768,87,15,55,34,82.000000000000000000,40,151
2023-08-07,185,33,39,56,57,244.61621621621623,561,495342,82,15,55,33,80.000000000000000000,28,157
2020-04-02,175,34,35,50,56,254.54857142857142,514,463853,64,23,61,27,65.000000000000000000,27,148
2023-03-15,200,43,47,61,49,266.86,589,532806,87,27,45,41,81.000000000000000000,44,156
2021-08-31,188,42,30,61,55,248.09574468085106,554,492705,76,24,55,33,84.000000000000000000,40,148
2022-11-25,183,35,30,62,56,265.4535519125683,566,496546,65,14,60,44,75.000000000000000000,31,152
2022-10-16,177,34,37,51,55,240.50282485875707,555,514068,60,16,59,42,66.000000000000000000,32,145
2020-07-06,205,38,35,61,71,258.40487804878046,641,541570,87,22,57,39,69.000000000000000000,45,160
2020-05-31,204,46,39,64,55,252.2941176470588,618,555079,81,22,53,48,74.000000000000000000,40,164
2023-07-20,190,43,35,61,51,256.7105263157895,589,531113,89,16,49,36,69.000000000000000000,40,150
2020-01-14,158,41,25,44,48,242.85443037974684,458,452038,57,20,52,29,72.000000000000000000,26,132
2020-10-01,198,37,42,56,63,248.53535353535352,545,559197,88,18,59,33,72.000000000000000000,45,153
2022-08-27,189,31,35,44,79,253.5079365079365,550,526585,84,20,42,43,85.000000000000000000,32,157
2022-06-04,168,39,28,42,59,261.5357142857143,506,475580,80,17,37,34,62.000000000000000000,34,134
2022-06-20,174,31,43,54,46,239.77011494252875,533,492431,58,21,54,41,78.000000000000000000,40,134
2022-12-14,198,39,40,61,58,249.76767676767676,600,497454,86,22,57,33,88.000000000000000000,31,167
2021-10-30,195,40,43,61,51,268.1794871794872,560,532124,81,23,57,34,82.000000000000000000,44,151
2020-04-11,192,46,33,54,59,265.2864583333333,560,501101,70,23,64,35,81.000000000000000000,39,153
2021-05-25,192,44,33,73,42,259.6197916666667,594,506607,80,14,54,44,70.000000000000000000,36,156
2020-01-08,167,29,32,57,49,249.44910179640718,501,452871,75,13,48,31,62.000000000000000000,30,137
2021-10-26,179,37,47,52,43,258.7486033519553,542,466365,87,11,56,25,77.000000000000000000,34,145
2021-07-05,213,44,44,59,66,239.69483568075117,608,563013,88,22,66,37,84.000000000000000000,45,168
2022-06-24,155,26,30,45,54,251.2709677419355,470,429733,69,15,45,26,65.000000000000000000,28,127
2023-02-17,208,50,33,45,80,262.5817307692308,626,577863,82,28,65,33,88.000000000000000000,40,168
2021-11-03,171,35,32,37,67,265.3157894736842,512,462017,81,12,46,32,83.000000000000000000,31,140
2020-07-14,180,43,44,50,43,246.47222222222223,543,503415,63,15,64,38,85.000000000000000000,48,132
2020-07-27,199,43,42,51,63,257.89447236180905,561,558166,90,20,48,41,77.000000000000000000,38,161
2022-02-11,216,37,44,66,69,251.47685185185185,670,588553,89,23,64,40,82.000000000000000000,44,172
2020-11-07,195,40,31,74,50,258.45641025641027,580,553830,83,19,58,35,87.000000000000000000,35,160
2023-06-28,184,36,32,55,61,238.6141304347826,555,520674,57,19,64,44,86.000000000000000000,34,150
2021-12-15,189,28,46,52,63,249.8095238095238,594,513886,75,21,55,38,71.000000000000000000,33,156
2021-05-05,187,42,30,60,55,259.52941176470586,571,523899,71,22,58,36,61.000000000000000000,39,148
2021-12-09,175,33,41,50,51,251.87428571428572,555,454123,68,17,61,29,64.000000000000000000,33,142
2023-03-18,174,42,35,43,54,246.48275862068965,532,482535,69,20,48,37,70.000000000000000000,31,143
2022-01-21,214,47,43,62,62,244.69626168224298,668,597902,86,15,71,42,79.000000000000000000,46,168
2023-01-10,158,34,19,56,49,247.81012658227849,488,466545,63,16,38,41,66.000000000000000000,36,122
2023-03-28,202,34,39,67,62,261.25742574257424,601,562837,84,20,59,39,76.000000000000000000,40,162
2023-04-14,188,39,38,58,53,260.46276595744683,573,511450,75,15,58,40,69.000000000000000000,42,146
2021-07-06,165,33,27,52,53,238.3939393939394,485,465128,73,16,42,34,66.000000000000000000,38,127
2020-10-17,179,32,36,56,55,255.19553072625698,550,510386,78,14,50,37,67.000000000000000000,32,147
2021-11-30,194,45,34,65,50,262.20103092783506,595,534804,76,15,63,40,85.000000000000000000,47,147
2022-06-01,194,31,40,58,65,247.76288659793815,529,523984,84,20,55,35,76.000000000000000000,39,155
2021-03-03,191,39,30,72,50,249.78534031413614,558,515408,86,20,46,39,67.000000000000000000,39,152
2023-04-16,165,28,35,46,56,276.76969696969695,489,431175,51,18,63,33,67.000000000000000000,34,131
2021-03-31,179,39,38,62,40,245.1340782122905,540,507154,72,17,48,42,79.000000000000000000,42,137
2021-04-09,180,39,35,51,55,251.1888888888889,538,519769,65,24,59,32,70.000000000000000000,29,151
2021-04-01,171,40,38,52,41,267.719298245614,518,482697,73,16,46,36,61.000000000000000000,21,150
2021-01-17,179,29,39,57,54,257.41340782122904,534,487387,67,16,56,40,72.000000000000000000,31,148
2023-04-26,194,34,28,66,66,261.12886597938143,613,536136,77,23,62,32,86.000000000000000000,44,150
2021-02-16,201,39,44,62,56,255.25870646766168,612,582098,77,19,63,42,77.000000000000000000,38,163
2023-01-17,180,47,25,50,58,253.87222222222223,545,474493,67,11,64,38,74.000000000000000000,39,141
2020-06-19,186,36,29,62,59,257.9569892473118,522,502055,66,25,56,39,73.000000000000000000,33,153
2022-06-30,178,37,33,56,52,253.35955056179776,555,457225,65,16,67,30,78.000000000000000000,35,143
2022-06-13,184,37,40,57,50,248.3858695652174,572,517757,70,17,57,40,77.000000000000000000,43,141
2020-02-03,175,35,36,52,52,261.7371428571429,502,461890,73,14,55,33,66.000000000000000000,42,133
2021-04-05,187,46,36,53,52,238.3475935828877,566,486622,74,12,64,37,69.000000000000000000,44,143
2021-12-06,186,39,41,58,48,244.60752688172042,557,495736,67,14,61,44,90.000000000000000000,32,154
2021-09-02,183,32,37,57,57,244.5737704918033,568,495563,69,24,58,32,65.000000000000000000,46,137
2020-03-18,192,31,43,55,63,255.8125,552,520713,80,21,48,43,69.000000000000000000,33,159
2023-03-16,186,36,38,54,58,255.11827956989248,547,502342,78,26,48,34,86.000000000000000000,38,148
2022-09-08,181,38,42,44,57,259.90055248618785,530,485768,70,20,45,46,68.000000000000000000,43,138
2022-01-11,189,38,33,58,60,249.42857142857142,585,500534,83,18,62,26,91.000000000000000000,38,151
2021-12-20,195,44,36,62,53,245.99487179487178,579,552093,76,23,61,35,78.000000000000000000,35,160
2022-08-30,183,39,35,55,54,247.39344262295083,532,510371,72,9,64,38,75.000000000000000000,46,137
2023-07-26,200,39,34,65,62,256.215,614,532588,78,17,65,40,80.000000000000000000,45,155
2021-05-19,184,35,42,53,54,239.8804347826087,551,523735,68,17,66,33,78.000000000000000000,34,150
2021-02-07,176,39,31,58,48,256.48295454545456,471,459799,72,18,53,33,76.000000000000000000,31,145
2021-09-27,185,45,36,47,57,256.82702702702704,548,512775,71,18,58,38,71.000000000000000000,36,149
2021-02-28,167,21,30,69,47,260.1317365269461,506,487572,55,18,51,43,80.000000000000000000,40,127
2020-07-20,198,41,45,56,56,252.56565656565655,580,540657,85,27,53,33,80.000000000000000000,32,166
2021-06-24,179,42,34,55,48,251.54748603351956,557,508842,74,16,52,37,72.000000000000000000,29,150
2020-06-02,187,39,32,70,46,257.49732620320856,533,496389,72,21,46,48,79.000000000000000000,36,151
2023-03-22,171,35,35,53,48,266.187134502924,518,462435,64,27,54,26,76.000000000000000000,28,143
2021-05-11,194,44,36,56,58,253.35051546391753,564,507222,69,23,58,44,76.000000000000000000,31,163
2023-03-19,184,31,34,68,51,253.95652173913044,530,546347,79,13,55,37,72.000000000000000000,39,145
2021-09-19,182,36,33,54,59,253.32967032967034,568,507016,72,20,50,40,68.000000000000000000,30,152
2023-04-23,199,39,41,48,71,272.49748743718595,610,531088,78,19,61,41,88.000000000000000000,43,156
2020-11-30,198,29,43,62,64,263.2020202020202,562,534783,92,16,51,39,93.000000000000000000,48,150
2020-05-26,178,37,39,50,52,245.62359550561797,507,472299,78,14,56,30,76.000000000000000000,31,147
2022-09-17,178,26,39,63,50,255.30337078651687,550,491106,76,15,48,39,76.000000000000000000,45,133
2020-01-29,186,34,37,54,61,246.70967741935485,586,545425,81,21,50,34,71.000000000000000000,34,152
2022-04-25,187,47,41,44,55,242.54010695187165,597,489974,67,19,65,36,73.000000000000000000,38,149
2020-02-07,180,38,43,49,50,240.57222222222222,529,453742,66,12,56,46,67.000000000000000000,36,144
2022-02-24,168,38,27,51,52,271.5892857142857,512,464322,67,15,53,33,65.000000000000000000,46,122
2023-01-18,171,24,40,49,58,241.53801169590642,538,463679,67,13,60,31,71.000000000000000000,25,146
2020-10-23,177,38,38,45,56,248.12429378531073,533,482826,76,17,48,36,70.000000000000000000,26,151
2020-05-15,176,29,31,53,63,264.22727272727275,549,482940,83,26,40,27,59.000000000000000000,42,134
2021-06-03,190,41,44,51,54,263.29473684210524,566,527457,75,22,58,35,78.000000000000000000,32,158
2023-01-08,213,47,38,62,66,272.5962441314554,647,563434,77,23,65,48,69.000000000000000000,38,175
2020-12-07,179,28,28,58,65,272.3631284916201,571,490088,72,19,53,35,69.000000000000000000,38,141
2021-05-01,163,34,30,43,56,256.0368098159509,479,429337,62,17,40,44,61.000000000000000000,31,132
2023-08-02,179,33,31,53,62,259.22346368715085,538,500820,77,15,53,34,70.000000000000000000,44,135
2021-10-07,166,38,35,38,55,237.7710843373494,486,457451,63,8,57,38,67.000000000000000000,34,132
2023-07-27,173,29,40,59,45,255.09826589595374,506,506209,65,18,50,40,90.000000000000000000,26,147
2021-08-05,183,29,42,56,56,247.34972677595627,548,516871,72,12,52,47,75.000000000000000000,38,145
2020-04-18,198,32,35,71,60,253.21212121212122,594,543847,82,28,50,38,84.000000000000000000,42,156
2022-01-26,200,39,35,70,56,269.89,628,543347,84,20,57,39,85.000000000000000000,55,145
2021-03-19,168,42,34,44,48,266.92857142857144,498,504744,61,21,52,34,61.000000000000000000,28,140
2022-11-30,223,43,39,69,72,237.46636771300447,653,581530,90,21,67,45,102.000000000000000000,39,184
2022-09-16,205,42,34,70,59,247.65853658536585,633,543314,82,17,61,45,91.000000000000000000,40,165
2020-12-05,186,44,35,51,56,241.88172043010752,585,543564,67,15,69,35,64.000000000000000000,29,157
2023-05-15,171,34,31,57,49,259.80116959064327,536,516448,68,9,55,39,65.000000000000000000,36,135
2023-07-23,168,30,32,47,59,256.92857142857144,501,465507,76,14,43,35,77.000000000000000000,33,135
2020-10-27,203,41,31,66,65,253.19704433497537,590,543245,80,21,72,30,86.000000000000000000,46,157
2022-08-13,200,32,34,77,57,250.625,575,531976,79,23,63,35,80.000000000000000000,45,155
2021-11-06,187,39,38,53,57,242.02673796791444,538,499626,74,18,48,47,78.000000000000000000,26,161
2023-06-20,178,34,41,53,50,244.74157303370785,533,497827,64,15,60,39,78.000000000000000000,35,143
2022-01-02,192,44,36,56,56,255.21875,553,545461,81,20,54,37,87.000000000000000000,36,156
2022-12-23,173,33,37,51,52,247.79190751445086,532,500620,67,14,52,40,64.000000000000000000,33,140
2023-05-28,185,30,44,58,53,257.4432432432432,525,512184,68,20,70,27,72.000000000000000000,47,138
2022-06-21,194,29,41,60,64,253.18041237113403,610,552905,73,19,62,40,70.000000000000000000,32,162
2020-08-31,205,37,47,56,65,247.13658536585365,650,571016,84,18,69,34,84.000000000000000000,38,167
2021-09-08,193,39,48,54,52,271.020725388601,599,524710,66,16,62,49,78.000000000000000000,35,158
2023-06-13,193,38,35,57,63,246.0777202072539,581,521107,75,19,63,36,81.000000000000000000,33,160
2021-12-17,208,41,39,57,71,253.21153846153845,630,544228,59,17,75,57,84.000000000000000000,42,166
2022-12-22,148,28,33,45,42,261.55405405405406,455,395253,69,8,43,28,57.000000000000000000,36,112
2022-04-03,205,43,42,57,63,266.00975609756097,609,546834,76,20,66,43,85.000000000000000000,45,160
2023-06-19,181,34,41,57,49,269.76243093922653,503,505726,72,11,63,35,62.000000000000000000,41,140
2020-09-10,159,35,32,48,44,276.7798742138365,463,446034,63,13,53,30,67.000000000000000000,32,127
2022-05-25,197,40,47,57,53,258.53299492385787,632,515237,78,17,59,43,81.000000000000000000,41,156
2023-09-06,188,37,33,69,49,261,537,490742,69,21,56,42,85.000000000000000000,46,142
2020-10-26,185,45,43,45,52,266.55135135135134,568,503245,80,20,40,45,61.000000000000000000,40,145
2020-12-11,177,38,36,50,53,256.70621468926555,541,484458,79,15,52,31,74.000000000000000000,32,145
2023-06-08,200,39,39,65,57,242.2,638,507386,80,24,56,40,91.000000000000000000,34,166
2023-03-23,192,33,41,63,55,270.9114583333333,571,516976,83,17,61,31,80.000000000000000000,33,159
2021-08-09,199,41,37,59,62,253.16582914572865,591,507483,82,20,51,46,74.000000000000000000,40,159
2022-10-28,159,40,25,48,46,244.874213836478,475,424632,62,13,49,35,72.000000000000000000,35,124
2022-05-21,177,42,33,52,50,247.76271186440678,551,487362,66,16,56,39,71.000000000000000000,34,143
2021-06-16,175,35,26,60,54,260.86285714285714,507,452755,70,20,47,38,68.000000000000000000,28,147
2021-01-28,172,33,30,58,51,299.74418604651163,534,473449,74,18,45,35,60.000000000000000000,35,137
2022-11-15,172,40,28,59,45,254.22674418604652,522,456887,52,16,66,38,59.000000000000000000,31,141
2021-01-20,192,29,47,58,58,244.125,578,537206,89,29,43,31,79.000000000000000000,38,154
2023-02-26,179,41,34,55,49,246.9776536312849,538,484241,78,18,50,33,82.000000000000000000,38,141
2021-08-18,173,22,38,61,52,259.6994219653179,540,502943,68,15,56,34,62.000000000000000000,46,127
2020-11-23,178,39,39,49,51,267.59550561797755,486,499914,75,17,58,28,70.000000000000000000,23,155
2021-11-19,181,33,37,55,56,265.96685082872926,529,507523,69,19,59,34,73.000000000000000000,33,148
2020-09-02,209,37,47,59,66,235.14354066985646,659,573082,97,19,54,39,83.000000000000000000,48,161
2021-01-06,176,37,32,54,53,234.67045454545453,551,473676,75,18,45,38,66.000000000000000000,35,141
2023-04-18,186,39,31,56,60,276.2741935483871,613,494286,78,25,46,37,76.000000000000000000,44,142
2022-12-31,183,29,44,63,47,255.84699453551912,511,483965,80,20,44,39,74.000000000000000000,38,145
2022-10-31,174,27,32,62,53,272.98850574712645,518,480886,63,13,62,36,70.000000000000000000,41,133
2020-07-30,172,36,38,43,55,244.86046511627907,488,491367,61,4,69,38,82.000000000000000000,31,141
2021-05-30,207,47,44,61,55,248.42512077294685,612,587926,77,23,63,44,92.000000000000000000,40,167
2020-06-29,188,34,39,61,54,265.38829787234044,551,516500,76,17,51,44,79.000000000000000000,33,155
2022-01-27,180,41,28,49,62,273.8333333333333,540,492697,83,22,49,26,67.000000000000000000,27,153
2023-03-30,176,27,35,64,50,246.9318181818182,521,488481,85,14,43,34,70.000000000000000000,32,144
2021-09-22,184,51,24,58,51,251.04347826086956,528,525958,77,15,58,34,76.000000000000000000,36,148
2020-06-01,182,43,31,49,59,260.97802197802196,571,465720,73,17,65,27,79.000000000000000000,33,149
2021-02-04,192,40,31,65,56,261.703125,567,529719,78,12,59,43,73.000000000000000000,42,150
2021-03-11,195,39,34,60,62,255.04102564102564,545,524166,82,22,50,41,84.000000000000000000,36,159
2022-10-02,180,39,34,60,47,239.9777777777778,536,498043,64,21,62,33,71.000000000000000000,28,152
2021-10-27,200,25,35,74,66,263.365,572,511969,78,21,57,44,86.000000000000000000,46,154
2023-03-06,151,27,34,45,45,265.6423841059603,445,403731,59,31,40,21,61.000000000000000000,32,119
2020-04-22,200,47,44,53,56,257.305,596,521076,80,22,58,40,91.000000000000000000,39,161
2021-06-15,189,37,32,65,55,252.93650793650792,564,530322,66,18,74,31,75.000000000000000000,34,155
2020-08-06,189,39,37,54,59,256.1746031746032,579,509118,70,21,65,33,79.000000000000000000,36,153
2022-05-03,202,38,41,64,59,244.11881188118812,618,568946,77,21,59,45,84.000000000000000000,41,161
2020-05-22,180,31,32,59,58,273.30555555555554,495,493222,71,16,50,43,72.000000000000000000,34,146
2022-04-17,170,38,41,48,43,257.1235294117647,528,466298,70,18,51,31,60.000000000000000000,33,137
2022-03-05,196,41,38,67,50,257.7295918367347,581,556501,76,20,56,44,90.000000000000000000,33,163
2023-03-02,182,42,43,55,42,250.92307692307693,579,506713,71,11,54,46,72.000000000000000000,41,141
2023-01-19,183,25,27,66,65,247.0601092896175,552,517792,72,17,51,43,78.000000000000000000,43,140
2023-09-11,168,28,29,50,61,255.5952380952381,530,466404,57,21,57,33,68.000000000000000000,33,135
2020-10-20,177,33,32,59,53,259.61581920903956,515,500101,86,12,51,28,67.000000000000000000,34,143
2022-09-13,196,40,41,44,71,246.98469387755102,581,540603,85,19,66,26,86.000000000000000000,40,156
2021-04-12,189,37,39,50,63,240.5185185185185,572,512064,65,23,64,37,80.000000000000000000,31,158
2020-05-18,188,39,30,65,54,242.12765957446808,602,501633,82,15,49,42,83.000000000000000000,46,142
2023-06-09,207,30,40,70,67,253.22705314009661,639,604055,78,13,67,49,74.000000000000000000,39,168
2020-06-30,188,37,41,47,63,245.3244680851064,570,493229,76,11,62,39,78.000000000000000000,41,147
2022-08-31,172,37,39,54,42,272.0348837209302,494,440306,57,16,59,40,74.000000000000000000,33,139
2021-04-10,182,39,25,57,61,262.7032967032967,539,492756,66,26,54,36,69.000000000000000000,37,145
2021-05-13,176,31,35,58,52,278.3068181818182,535,460519,72,17,52,35,73.000000000000000000,35,141
