customer_id,payment_creditcard,payment_debit,payment_crypto,payment_paypal,payment_cash,cat_electronics,cat_home,cat_clothing,cat_books
13576,1,0,1,0,1,1,0,2,0
29099,2,0,0,0,2,1,2,1,2
24095,0,0,1,0,1,1,0,2,0
7839,2,0,0,0,0,0,0,1,3
23375,4,0,1,0,3,1,3,2,3
8998,1,0,0,0,0,0,1,0,1
41407,2,0,1,0,2,0,1,1,3
15171,2,0,1,0,2,0,3,2,1
24163,4,0,0,0,0,0,1,2,1
45456,5,0,0,0,0,3,0,1,1
28586,5,0,0,0,1,2,2,3,1
348,1,0,0,0,1,1,0,0,2
19326,5,0,2,0,1,0,2,4,3
33101,3,0,1,0,0,2,1,1,1
18692,2,0,0,0,0,2,0,0,1
39989,1,0,0,0,0,1,2,0,0
21448,3,0,0,0,1,0,2,4,1
29962,3,0,0,0,1,1,3,3,0
2467,2,0,0,0,0,1,1,0,1
8428,1,0,0,0,1,1,0,2,1
44156,2,0,0,0,2,2,1,1,1
8648,1,0,0,0,3,1,0,2,2
34584,2,0,1,0,0,0,2,2,1
34690,2,0,1,0,3,1,3,3,4
6333,1,0,3,0,1,2,0,2,1
21852,3,0,2,0,1,1,1,3,2
7466,1,0,0,0,1,1,0,1,1
15582,5,0,0,0,1,2,1,3,1
30481,0,0,0,0,3,2,1,0,0
39186,3,0,1,0,1,1,0,3,1
46372,3,0,0,0,2,1,3,3,1
40201,2,0,2,0,3,3,2,4,2
28255,1,0,0,0,0,0,0,1,2
45818,1,0,1,0,0,1,2,0,2
3854,5,0,0,0,0,0,3,1,3
21492,2,0,0,0,0,0,1,2,0
1994,1,0,1,0,0,1,0,4,0
10135,3,0,0,0,1,1,1,3,1
4023,1,0,0,0,0,2,0,2,1
10289,2,0,0,0,2,1,0,2,1
12841,1,0,0,0,3,2,1,1,2
5501,1,0,0,0,1,1,1,0,2
7918,2,0,2,0,1,2,0,0,4
8354,1,0,0,0,0,1,1,1,0
5387,1,0,0,0,2,2,0,1,2
49516,2,0,2,0,1,2,1,1,1
14253,2,0,1,0,2,1,1,1,3
11572,1,0,0,0,1,1,0,3,0
38416,3,0,1,0,2,1,2,2,4
19717,3,0,2,0,2,1,2,1,4
17729,2,0,1,0,1,1,1,2,3
16621,3,0,0,0,0,1,1,1,2
18477,4,0,0,0,0,2,0,2,1
24832,1,0,1,0,0,0,1,1,1
34227,3,0,0,0,0,2,0,2,2
28087,3,0,2,0,2,3,0,2,3
33118,0,0,0,0,1,1,0,2,1
3442,3,0,1,0,2,0,2,1,4
43900,0,0,0,0,1,3,0,0,0
38251,2,0,1,0,1,1,2,1,1
32990,1,0,0,0,1,0,0,1,1
27855,1,0,0,0,1,3,1,0,2
5827,3,0,0,0,1,1,2,0,3
349,1,0,0,0,1,0,2,2,0
11405,0,0,1,0,0,1,0,0,1
4789,3,0,0,0,2,0,1,3,3
31027,2,0,0,0,1,1,1,1,2
32475,2,0,1,0,0,0,1,2,0
49308,1,0,0,0,2,0,0,4,1
29687,0,0,1,0,1,0,2,3,2
32916,0,0,1,0,1,0,0,1,2
6764,3,0,0,0,2,2,1,3,0
29642,2,0,0,0,2,1,0,2,1
20739,1,0,0,0,4,1,0,3,1
24891,1,0,0,0,0,0,0,1,1
29679,3,0,0,0,2,3,0,2,1
30411,1,0,0,0,0,0,0,1,2
36321,4,0,0,0,1,3,0,3,4
49782,4,0,0,0,2,1,1,3,2
48164,2,0,0,0,0,0,0,0,2
49943,2,0,0,0,1,0,3,0,1
2204,3,0,1,0,1,1,0,3,1
36363,4,0,2,0,2,1,2,2,4
15505,1,0,0,0,1,0,3,2,2
37059,2,0,0,0,0,1,0,0,2
12482,1,0,2,0,0,2,0,0,3
11199,4,0,1,0,2,3,3,3,1
37431,1,0,0,0,0,1,1,0,0
13422,2,0,1,0,0,2,0,1,2
29870,1,0,0,0,0,0,0,0,2
1697,3,0,0,0,3,1,1,4,2
8153,4,0,0,0,0,0,1,3,0
48807,0,0,0,0,0,0,2,0,1
45711,2,0,0,0,0,1,0,1,0
46639,3,0,2,0,1,3,0,3,1
24336,0,0,1,0,0,0,1,1,1
28984,5,0,1,0,2,2,3,4,2
47307,1,0,0,0,3,1,1,1,1
43909,0,0,0,0,0,1,1,1,1
48751,1,0,0,0,1,0,1,2,1
26470,1,0,0,0,1,0,1,2,1
17156,1,0,1,0,1,1,1,0,3
16176,7,0,1,0,3,3,0,5,3
26584,3,0,0,0,0,2,0,0,2
29656,2,0,1,0,0,1,0,1,2
41245,1,0,0,0,2,2,0,1,0
33589,5,0,0,0,1,0,2,4,2
3384,2,0,0,0,0,1,0,0,4
4660,0,0,0,0,0,1,1,0,1
1065,3,0,1,0,0,0,2,0,2
8454,2,0,1,0,0,1,0,2,1
38471,1,0,0,0,1,2,2,0,0
39371,3,0,1,0,2,3,3,1,2
34755,1,0,0,0,1,0,1,2,2
30472,3,0,1,0,2,0,1,4,2
20253,4,0,2,0,1,1,5,3,1
5636,1,0,0,0,2,0,2,0,2
41807,3,0,0,0,2,0,2,3,0
1132,3,0,0,0,0,2,1,0,1
29446,2,0,0,0,3,3,2,1,1
37631,4,0,0,0,0,1,0,3,1
17228,1,0,1,0,1,3,0,1,1
48977,2,0,1,0,2,1,3,1,0
7857,2,0,0,0,0,1,0,1,1
17998,4,0,1,0,1,1,1,2,5
21336,0,0,2,0,3,2,0,3,3
43805,0,0,1,0,1,1,1,1,0
24988,1,0,0,0,0,0,1,1,0
20790,1,0,1,0,1,3,1,2,1
21350,0,0,0,0,0,0,0,1,0
39564,1,0,0,0,1,0,0,1,1
47383,1,0,1,0,0,0,1,0,1
40002,2,0,0,0,1,0,0,2,3
25608,4,0,0,0,0,1,0,1,3
18451,1,0,1,0,3,3,3,0,2
31277,2,0,0,0,1,2,1,1,1
42854,2,0,0,0,1,1,1,1,1
14497,1,0,1,0,1,0,3,0,1
21604,4,0,1,0,3,2,3,4,0
38558,1,0,2,0,1,0,2,3,1
11868,3,0,0,0,1,1,2,2,1
49394,1,0,1,0,1,1,0,1,4
10682,0,0,2,0,3,1,0,3,2
28593,1,0,2,0,1,0,2,1,1
28924,3,0,1,0,1,2,0,2,3
24779,1,0,1,0,2,1,2,1,1
81,4,0,1,0,2,0,3,2,3
682,3,0,0,0,0,1,0,2,1
32809,4,0,0,0,2,1,3,0,3
20774,3,0,1,0,0,1,1,2,1
2899,1,0,0,0,2,1,0,0,5
15393,1,0,0,0,1,0,1,1,0
5520,2,0,1,0,1,1,1,2,1
43417,1,0,0,0,1,0,0,0,3
17854,2,0,1,0,2,2,1,3,0
22343,2,0,0,0,0,1,1,1,0
40719,2,0,1,0,3,2,0,5,1
38011,3,0,1,0,0,1,0,4,1
37950,4,0,2,0,1,3,3,1,1
12369,4,0,0,0,1,1,1,3,3
43436,4,0,0,0,1,3,1,5,1
2071,1,0,0,0,1,0,2,2,2
33416,1,0,0,0,2,1,0,0,3
28477,0,0,0,0,0,0,0,0,1
23941,2,0,1,0,1,1,0,2,1
30478,0,0,0,0,1,2,0,1,0
7178,0,0,1,0,0,1,0,0,0
14632,3,0,1,0,1,2,2,1,1
44967,0,0,2,0,0,0,2,2,0
12097,3,0,0,0,1,4,1,1,1
40050,3,0,3,0,0,2,2,1,1
24770,1,0,0,0,0,0,0,1,2
17741,2,0,0,0,1,1,0,4,0
46581,0,0,0,0,1,0,0,0,2
42237,1,0,0,0,0,2,0,1,0
18618,1,0,1,0,1,1,0,0,3
2285,1,0,0,0,1,0,1,1,0
44920,4,0,0,0,0,0,1,3,1
33764,1,0,0,0,2,1,0,1,3
16020,0,0,1,0,3,3,1,0,1
36529,2,0,0,0,2,0,1,2,1
40752,3,0,0,0,1,1,3,2,3
26548,1,0,0,0,1,1,0,1,2
26140,2,0,0,0,0,1,0,1,0
42225,4,0,1,0,2,1,0,3,3
8402,5,0,0,0,1,3,1,3,0
7320,2,0,1,0,0,2,2,0,1
17013,1,0,1,0,2,2,1,1,0
38726,0,0,1,0,1,2,0,0,0
14075,0,0,1,0,1,0,0,2,0
49931,2,0,0,0,2,1,1,1,2
37023,2,0,0,0,1,0,2,2,1
2242,2,0,0,0,2,2,1,1,2
39355,1,0,0,0,1,2,0,1,2
34153,2,0,1,0,0,3,0,1,1
10388,1,0,0,0,1,0,1,0,2
36604,1,0,0,0,2,1,0,1,1
23736,2,0,1,0,0,1,2,0,0
31871,2,0,1,0,1,1,2,1,3
32847,1,0,2,0,1,2,1,0,2
19777,4,0,0,0,0,0,1,4,0
27739,4,0,0,0,1,3,0,2,2
23330,5,0,2,0,2,1,3,4,3
41793,3,0,1,0,0,2,0,2,1
33966,3,0,2,0,1,1,0,2,3
881,0,0,0,0,1,0,0,1,1
44471,1,0,0,0,0,0,0,3,0
30744,0,0,1,0,1,1,0,1,1
38874,1,0,1,0,2,2,0,3,1
32598,1,0,0,0,1,1,0,3,1
33952,2,0,0,0,0,1,1,2,1
44410,3,0,0,0,1,0,1,3,1
20914,5,0,0,0,1,2,1,3,1
12616,1,0,0,0,0,1,0,1,1
45231,1,0,0,0,1,1,0,1,0
21148,5,0,0,0,1,1,1,3,2
27747,2,0,1,0,4,0,2,0,5
29199,2,0,1,0,1,0,1,1,2
3921,2,0,0,0,2,4,0,0,2
48015,0,0,1,0,1,1,1,0,0
42820,0,0,0,0,1,1,0,0,0
31919,2,0,0,0,2,1,0,2,3
36790,3,0,1,0,0,0,1,1,4
28636,0,0,1,0,1,0,0,1,2
49884,0,0,0,0,0,0,0,1,0
11628,3,0,0,0,1,1,0,2,1
23413,4,0,0,0,1,0,1,4,0
33257,0,0,0,0,2,2,1,0,0
47594,1,0,0,0,1,0,0,1,1
22823,0,0,0,0,1,0,2,0,1
18002,3,0,0,0,1,0,3,1,0
33619,2,0,0,0,0,0,1,1,1
19070,3,0,0,0,1,1,2,0,1
18439,0,0,0,0,2,0,1,3,0
9918,2,0,0,0,1,1,1,1,1
22057,1,0,0,0,0,1,1,2,0
46497,2,0,0,0,0,0,0,0,2
7638,2,0,0,0,0,1,1,0,1
32281,2,0,0,0,1,1,2,0,2
6210,1,0,0,0,2,2,1,1,2
24734,2,0,0,0,1,0,1,2,2
14691,5,0,1,0,2,2,4,1,2
15476,1,0,0,0,2,0,0,2,3
47895,2,0,0,0,0,0,1,1,0
2066,4,0,0,0,1,2,0,1,4
10054,3,0,2,0,2,2,2,2,3
28920,2,0,0,0,0,0,1,0,2
4936,1,0,1,0,0,0,0,1,1
25558,4,0,0,0,2,2,2,2,0
36785,0,0,0,0,1,1,0,1,1
48803,0,0,0,0,0,1,0,0,1
3608,4,0,1,0,2,2,3,3,0
22017,1,0,1,0,1,0,0,2,1
24617,3,0,1,0,0,0,3,1,2
9876,0,0,0,0,1,0,0,2,2
23580,2,0,0,0,2,1,1,2,1
1651,1,0,0,0,0,1,0,0,0
10246,3,0,1,0,0,1,1,1,1
42795,2,0,0,0,1,0,1,3,1
24698,2,0,0,0,0,1,1,1,2
22789,3,0,1,0,2,1,0,2,3
36171,0,0,0,0,1,0,1,0,0
49368,1,0,0,0,1,2,0,1,1
22236,0,0,0,0,0,2,0,0,0
28097,0,0,0,0,2,1,1,0,1
7561,4,0,1,0,0,1,2,0,2
38870,1,0,0,0,0,0,0,3,1
36469,1,0,0,0,2,1,1,1,2
23887,1,0,0,0,0,0,0,1,1
4902,1,0,1,0,3,2,1,2,0
591,2,0,1,0,0,0,0,2,1
37141,2,0,0,0,0,0,0,1,1
31046,2,0,0,0,0,0,1,1,1
29648,3,0,0,0,1,0,3,1,1
47540,4,0,0,0,0,0,0,0,5
8069,3,0,1,0,0,0,1,3,2
46386,3,0,0,0,0,1,1,1,0
1090,2,0,0,0,0,0,0,2,2
13656,1,0,0,0,1,0,0,2,2
1535,1,0,0,0,1,0,0,3,0
42447,0,0,0,0,0,0,0,1,0
17962,2,0,0,0,1,0,2,1,1
27803,0,0,0,0,1,0,1,1,0
13018,2,0,0,0,0,1,1,0,1
40406,3,0,0,0,0,1,1,1,1
24945,1,0,0,0,0,0,0,1,0
16007,1,0,0,0,0,0,0,1,0
15512,2,0,0,0,0,0,1,1,0
34017,1,0,0,0,0,0,0,0,1
30938,2,0,0,0,0,1,0,2,0
8899,2,0,0,0,0,0,1,1,1
25993,1,0,0,0,1,1,0,1,0
30412,0,0,0,0,0,0,1,0,0
23437,2,0,1,0,0,0,2,0,2
11750,2,0,0,0,0,1,0,2,0
1406,1,0,0,0,0,0,0,1,0
27160,0,0,1,0,0,1,0,0,0
32839,1,0,0,0,0,1,1,0,0
8969,1,0,0,0,0,0,0,1,1
35874,2,0,1,0,1,2,1,1,1
27535,1,0,0,0,1,0,3,0,2
36636,3,0,0,0,0,2,1,2,0
23964,1,0,2,0,0,2,1,0,1
12816,1,0,0,0,2,4,1,2,1
5523,1,0,2,0,1,2,1,1,1
21096,4,0,0,0,1,2,2,2,3
12288,2,0,0,0,2,2,1,1,0
32910,4,0,0,0,4,4,1,5,0
19715,3,0,0,0,0,1,0,1,3
43132,1,0,2,0,2,4,2,0,0
45845,4,0,0,0,2,1,1,2,2
42020,2,0,1,0,0,0,0,1,2
22691,3,0,0,0,1,1,1,3,2
39117,3,0,0,0,4,2,3,2,2
13144,1,0,0,0,2,0,0,1,3
4747,5,0,0,0,0,1,1,1,2
41102,1,0,0,0,0,0,0,1,1
29129,2,0,1,0,0,2,0,1,1
3645,1,0,2,0,2,3,2,1,1
2395,4,0,0,0,1,3,0,0,2
12275,1,0,0,0,0,0,0,1,2
18491,0,0,0,0,2,0,0,2,1
28349,1,0,0,0,0,0,0,0,1
16962,1,0,0,0,0,2,0,0,1
48838,2,0,0,0,1,0,0,1,2
41274,1,0,0,0,1,3,1,0,0
16592,1,0,0,0,1,0,0,1,1
22383,1,0,0,0,1,1,1,0,0
29514,1,0,0,0,1,1,0,1,0
17708,2,0,0,0,0,0,0,3,0
26685,1,0,2,0,2,1,0,2,3
24989,0,0,0,0,0,0,1,0,0
9148,5,0,1,0,0,2,1,2,2
38879,4,0,0,0,1,3,0,2,1
32176,2,0,2,0,1,1,2,1,4
30473,0,0,0,0,2,0,2,0,3
11832,0,0,0,0,1,0,1,1,0
17992,1,0,0,0,0,0,1,0,1
41746,4,0,0,0,1,2,0,3,1
37791,0,0,0,0,0,1,0,0,0
26419,3,0,0,0,0,0,2,1,1
47085,2,0,0,0,0,2,0,1,0
36972,2,0,3,0,0,1,1,2,1
12325,1,0,0,0,0,0,0,1,0
3136,2,0,1,0,0,1,3,2,0
35410,2,0,1,0,3,0,4,2,2
24200,2,0,1,0,0,1,0,2,2
47245,3,0,1,0,1,0,1,0,4
36065,4,0,0,0,0,0,2,3,1
48344,1,0,0,0,0,1,0,0,2
45429,2,0,0,0,0,1,0,3,0
35869,1,0,0,0,2,1,2,1,1
27809,4,0,0,0,0,1,1,1,2
35264,1,0,0,0,0,0,0,1,0
5364,2,0,1,0,0,1,1,2,1
45005,1,0,1,0,2,1,1,2,1
42190,4,0,1,0,0,1,2,3,2
9342,3,0,0,0,2,1,4,2,0
26595,4,0,2,0,1,1,1,4,2
15892,2,0,1,0,2,0,1,2,5
38271,1,0,0,0,0,1,0,0,1
24264,2,0,0,0,1,1,1,1,1
14283,1,0,2,0,1,0,2,2,1
17600,0,0,0,0,1,0,0,2,1
15395,2,0,1,0,1,1,0,2,1
7485,2,0,0,0,0,1,0,2,2
3844,3,0,1,0,2,2,3,1,3
27689,1,0,0,0,0,1,1,1,1
42894,1,0,1,0,3,1,1,2,3
5199,2,0,0,0,0,1,1,1,0
35703,1,0,1,0,0,0,0,4,1
47214,1,0,0,0,0,0,1,0,4
47944,2,0,0,0,0,1,0,1,3
6668,4,0,0,0,0,1,1,2,4
30458,1,0,0,0,1,0,1,1,3
18087,3,0,1,0,1,2,1,2,1
35131,2,0,0,0,1,0,0,2,3
17871,2,0,0,0,2,0,2,1,1
22805,3,0,0,0,2,3,0,3,0
18653,1,0,1,0,2,1,2,2,0
40919,1,0,0,0,3,2,0,4,3
21391,5,0,0,0,1,1,0,2,3
40566,4,0,0,0,1,1,2,5,2
34783,1,0,0,0,0,1,0,0,1
27863,3,0,1,0,3,1,2,2,2
26058,1,0,0,0,0,1,0,1,0
28765,0,0,0,0,1,1,1,0,0
24805,2,0,0,0,1,1,1,1,0
31467,3,0,0,0,1,1,0,2,2
35903,0,0,2,0,0,1,0,0,1
46073,1,0,0,0,0,0,0,1,1
41236,3,0,0,0,1,0,3,2,2
15358,2,0,1,0,2,2,2,0,2
19890,1,0,0,0,2,0,4,1,4
23292,1,0,1,0,3,3,1,2,2
13007,3,0,1,0,2,0,0,2,5
40307,3,0,1,0,1,3,1,1,2
17818,2,0,1,0,4,1,3,3,3
2103,2,0,3,0,0,4,3,1,0
35989,1,0,1,0,2,2,2,1,2
37853,3,0,0,0,1,1,2,1,1
38099,2,0,1,0,0,1,0,1,1
30463,2,0,0,0,2,1,1,1,3
28112,4,0,2,0,2,2,2,2,3
35842,5,0,0,0,0,1,2,2,2
3545,1,0,0,0,1,1,0,1,1
44181,4,0,1,0,0,2,1,1,1
27437,3,0,0,0,0,0,1,2,3
37333,2,0,0,0,2,2,0,3,1
33785,2,0,0,0,2,2,3,1,0
25738,3,0,0,0,0,2,0,1,1
5990,2,0,1,0,3,3,2,3,0
19702,2,0,0,0,3,1,0,0,5
47409,1,0,1,0,1,0,1,1,1
37089,4,0,1,0,2,0,3,2,5
30081,0,0,0,0,1,0,0,0,1
9697,3,0,0,0,1,1,2,1,2
47219,1,0,0,0,2,1,3,2,0
24783,2,0,1,0,1,0,0,2,3
10114,4,0,0,0,3,0,2,3,2
22205,2,0,0,0,2,1,0,2,2
33135,1,0,0,0,1,0,0,1,3
6478,1,0,1,0,2,2,2,0,4
43342,4,0,0,0,2,1,1,1,6
3523,3,0,1,0,0,1,0,2,2
25416,3,0,0,0,0,1,0,2,1
2149,3,0,1,0,2,3,0,2,3
31918,2,0,1,0,3,1,2,4,1
40158,3,0,1,0,3,3,1,5,1
8118,2,0,0,0,2,1,2,2,1
43677,2,0,0,0,1,2,0,0,1
33603,0,0,0,0,4,2,0,2,1
29640,5,0,1,0,1,1,2,3,1
11516,1,0,1,0,2,1,1,1,2
21874,2,0,0,0,2,0,0,3,1
17838,1,0,0,0,4,0,1,1,4
45782,0,0,0,0,3,2,0,1,2
6866,3,0,0,0,1,0,2,2,2
9585,3,0,0,0,3,1,3,0,3
39402,0,0,1,0,2,1,1,1,3
11512,2,0,0,0,2,0,2,1,5
2827,1,0,1,0,1,2,1,1,1
21959,3,0,1,0,1,3,0,1,2
21675,3,0,0,0,2,2,1,0,3
3394,5,0,0,0,1,2,2,1,2
8144,1,0,1,0,0,1,0,1,0
42444,2,0,1,0,0,1,3,2,2
16714,5,0,1,0,2,3,0,5,2
7541,1,0,0,0,0,1,0,0,1
49200,9,0,1,0,0,3,4,1,2
21583,1,0,0,0,0,0,0,1,1
22502,0,0,0,0,4,0,0,4,1
10553,4,0,2,0,2,2,2,1,6
10747,1,0,0,0,2,1,1,1,0
48484,2,0,0,0,1,3,0,1,1
44423,1,0,0,0,1,0,0,1,1
37055,2,0,1,0,0,0,0,2,1
8621,3,0,0,0,1,0,4,0,2
3733,1,0,0,0,2,1,1,2,0
17836,1,0,0,0,1,0,1,1,0
454,2,0,0,0,0,0,1,1,1
24704,4,0,2,0,2,1,1,3,4
16431,1,0,0,0,1,1,0,0,1
49829,2,0,0,0,3,3,1,0,2
3574,4,0,1,0,2,4,1,1,2
44017,3,0,2,0,1,2,0,4,3
10887,1,0,0,0,1,1,0,2,0
16302,7,0,0,0,0,1,0,1,5
39104,3,0,0,0,0,0,1,0,3
15744,4,0,1,0,0,0,3,2,0
6358,3,0,1,0,0,0,1,3,1
38809,4,0,0,0,2,1,1,4,0
36739,1,0,0,0,2,0,1,3,1
35732,1,0,0,0,0,2,0,0,0
12556,2,0,1,0,3,4,1,2,1
35035,1,0,0,0,2,1,2,3,0
29750,1,0,0,0,1,0,1,2,2
46320,3,0,0,0,1,0,1,1,2
21911,2,0,0,0,5,0,3,3,2
2639,1,0,1,0,0,0,0,1,1
12169,1,0,1,0,0,1,2,2,2
37483,0,0,1,0,2,2,1,1,2
35257,1,0,1,0,3,0,1,1,4
449,2,0,1,0,1,0,0,3,2
10028,0,0,0,0,1,0,0,3,0
48044,2,0,1,0,1,0,1,3,2
12898,3,0,0,0,1,3,1,0,3
3487,4,0,0,0,1,2,0,2,1
34328,2,0,0,0,2,0,2,1,1
31466,1,0,1,0,0,1,0,0,1
16221,5,0,0,0,2,3,1,4,1
46520,3,0,0,0,0,1,0,2,2
36295,4,0,0,0,2,1,1,3,1
33134,0,0,0,0,1,2,0,0,0
3932,0,0,2,0,1,1,2,1,1
34326,0,0,1,0,1,0,1,1,1
956,1,0,1,0,0,0,2,1,0
13151,1,0,0,0,3,0,0,4,2
3405,2,0,0,0,1,2,1,2,1
44272,1,0,1,0,1,2,2,0,1
3506,2,0,1,0,0,0,2,1,2
10206,1,0,1,0,2,2,0,0,3
26670,2,0,3,0,2,2,2,3,1
27782,1,0,2,0,1,0,0,4,1
21329,3,0,1,0,0,1,2,1,1
21153,3,0,2,0,1,1,1,0,4
14208,1,0,1,0,1,2,2,0,1
31343,3,0,0,0,1,0,0,2,2
40374,5,0,0,0,1,1,2,2,3
49597,4,0,0,0,1,0,2,3,3
14152,3,0,0,0,1,1,0,3,1
11377,5,0,0,0,1,1,0,3,2
27910,1,0,1,0,0,0,1,1,1
20648,0,0,0,0,1,2,2,0,1
33382,5,0,0,0,1,2,0,2,2
33751,2,0,0,0,0,1,2,0,1
24868,2,0,0,0,0,0,1,1,0
45793,4,0,1,0,0,1,1,3,1
17515,1,0,0,0,2,0,0,0,3
45309,4,0,0,0,1,2,1,2,2
27373,3,0,0,0,1,1,1,0,2
38487,5,0,0,0,0,2,2,1,1
42283,2,0,1,0,0,0,0,2,2
43565,1,0,0,0,2,2,0,2,0
42406,3,0,0,0,1,0,1,1,3
13095,3,0,0,0,1,0,0,0,6
45367,1,0,0,0,0,0,0,0,1
41336,1,0,0,0,0,1,0,2,0
6131,4,0,1,0,1,1,0,5,3
35357,3,0,1,0,4,0,2,3,5
45899,1,0,1,0,0,1,1,3,1
6964,1,0,1,0,0,2,0,1,2
7146,2,0,0,0,1,0,0,1,2
41459,1,0,1,0,0,1,1,0,2
28552,3,0,0,0,0,1,1,2,1
42465,3,0,3,0,3,3,2,2,4
35597,3,0,0,0,2,1,4,2,0
8011,1,0,1,0,1,1,1,4,1
33459,3,0,2,0,2,1,1,2,3
44577,3,0,1,0,1,2,1,1,2
13094,1,0,0,0,2,1,1,1,3
26051,0,0,1,0,3,2,1,0,2
40004,2,0,2,0,3,1,1,2,4
44579,1,0,0,0,0,0,0,0,2
43547,1,0,1,0,3,1,1,2,2
840,2,0,0,0,0,0,1,1,0
23604,3,0,1,0,1,3,1,1,3
42108,2,0,0,0,0,1,2,1,0
11848,1,0,0,0,2,0,2,0,3
30226,3,0,1,0,1,2,1,0,3
43212,3,0,0,0,2,1,0,3,4
10555,1,0,0,0,0,0,1,1,1
22141,0,0,0,0,2,1,2,2,0
20776,2,0,2,0,1,2,0,1,2
9702,2,0,0,0,0,1,0,1,1
27300,2,0,0,0,0,1,0,1,0
279,0,0,0,0,2,1,0,1,1
4738,1,0,1,0,2,1,2,2,1
47809,2,0,0,0,0,1,0,0,1
44644,3,0,0,0,1,0,1,0,4
38941,3,0,0,0,0,2,1,0,2
8229,1,0,0,0,3,3,2,0,0
43716,1,0,0,0,1,0,3,0,0
6533,0,0,1,0,1,2,1,0,0
2391,0,0,0,0,1,1,0,1,0
42459,6,0,1,0,1,1,1,3,4
18752,0,0,0,0,2,0,0,2,1
21755,2,0,0,0,1,3,0,2,1
34534,2,0,0,0,2,0,0,2,3
22307,2,0,0,0,2,1,1,0,3
11068,2,0,0,0,1,1,0,2,1
17462,1,0,2,0,1,1,1,1,2
78,3,0,0,0,1,0,1,2,2
49089,2,0,0,0,3,2,1,0,3
30094,1,0,1,0,0,2,2,2,0
25033,0,0,1,0,1,1,0,1,3
17926,2,0,0,0,0,1,1,1,0
45880,2,0,1,0,0,0,1,3,1
34865,2,0,1,0,1,1,0,3,2
7438,2,0,0,0,1,1,0,2,2
48862,0,0,0,0,1,0,1,0,0
22757,2,0,0,0,1,0,2,1,2
38856,4,0,0,0,0,2,1,1,0
41250,2,0,0,0,2,2,1,0,1
10305,1,0,0,0,0,0,1,0,0
17624,5,0,0,0,0,1,0,4,2
10463,2,0,0,0,1,0,0,4,0
49316,5,0,1,0,0,1,2,1,2
9117,4,0,1,0,0,0,5,1,2
20527,1,0,0,0,0,1,0,2,1
12158,3,0,0,0,0,1,0,3,2
13887,2,0,0,0,1,1,2,0,2
33631,4,0,0,0,0,0,0,3,1
8930,4,0,0,0,0,1,3,2,0
2271,1,0,0,0,1,0,2,1,0
14124,0,0,2,0,1,0,2,2,1
5101,4,0,0,0,2,0,2,0,5
10639,1,0,0,0,1,0,0,0,2
49502,0,0,2,0,1,0,0,2,2
7133,2,0,2,0,1,2,1,4,4
44248,2,0,2,0,2,5,3,0,1
40554,0,0,1,0,1,1,1,0,1
37801,1,0,0,0,2,0,2,0,4
42172,1,0,1,0,1,1,0,3,2
36955,1,0,1,0,0,0,0,6,1
30228,0,0,1,0,1,0,1,1,2
750,2,0,1,0,1,0,1,1,4
17928,4,0,0,0,1,2,1,1,2
34633,1,0,0,0,0,1,1,1,0
20466,1,0,1,0,1,0,2,1,1
47526,0,0,2,0,1,2,2,0,1
44817,1,0,0,0,2,0,1,2,2
38309,2,0,0,0,2,0,1,2,2
22461,1,0,0,0,0,0,0,1,1
47502,1,0,0,0,0,0,0,3,0
3835,2,0,1,0,1,1,2,0,3
24963,2,0,0,0,1,1,2,3,0
11787,0,0,0,0,0,1,0,1,2
45861,2,0,2,0,0,3,0,0,1
15709,3,0,0,0,1,2,0,2,0
25465,2,0,0,0,1,1,2,2,0
19064,4,0,0,0,1,0,1,2,5
6930,5,0,0,0,1,2,3,0,4
17400,1,0,0,0,1,0,0,3,0
16265,1,0,0,0,0,0,3,1,0
35461,1,0,0,0,2,2,1,1,1
13201,2,0,0,0,0,0,2,0,2
40822,2,0,1,0,1,0,1,2,2
33343,5,0,2,0,1,0,2,3,3
46940,1,0,1,0,0,0,1,2,0
12811,2,0,0,0,0,2,0,1,0
38311,1,0,0,0,0,0,0,2,1
32838,3,0,1,0,2,6,0,0,0
5622,1,0,0,0,0,1,1,0,0
8191,1,0,0,0,1,3,0,1,2
30413,3,0,0,0,1,1,1,2,1
14256,0,0,1,0,1,1,2,0,0
49638,3,0,0,0,0,0,1,2,3
23664,0,0,0,0,1,0,1,2,0
44957,3,0,1,0,1,0,1,1,4
48801,1,0,0,0,2,0,3,1,0
8717,1,0,0,0,0,4,0,0,0
19813,3,0,1,0,1,0,2,2,3
27602,1,0,1,0,0,3,0,0,0
23903,1,0,2,0,1,0,1,3,2
18671,2,0,0,0,0,0,0,0,2
13316,2,0,1,0,1,0,1,1,3
20633,0,0,1,0,1,1,1,1,0
6161,1,0,0,0,0,0,0,2,1
10760,0,0,1,0,1,2,1,3,0
28766,0,0,0,0,1,2,0,0,0
27090,0,0,1,0,0,2,0,0,0
11183,0,0,1,0,0,1,0,0,0
33476,1,0,0,0,0,1,0,0,0
4338,1,0,0,0,1,1,1,0,1
49056,1,0,0,0,1,1,1,1,1
13939,1,0,0,0,1,1,0,0,3
33106,3,0,0,0,0,1,1,2,0
44370,1,0,0,0,0,0,1,0,1
23645,0,0,1,0,0,0,2,1,0
20522,0,0,0,0,1,0,0,0,1
36716,1,0,0,0,2,0,1,1,1
36884,1,0,0,0,1,0,0,1,2
36867,1,0,0,0,0,0,0,1,0
